initial_slew_ns,final_load_fF,total_tp_ns,inv_tp_ns,and2_tp_ns,dff_tp_ns,final_slew_ns
0.04454545454545454,19.09090909090909,0.17823093105870483,0.020376347774894214,0.030679984623338683,0.12717459866047193,0.046278457379726766
0.04454545454545454,21.818181818181817,0.18469932319678248,0.020376347774894214,0.030679984623338683,0.13364299079854958,0.05249529074244544
0.04454545454545454,24.545454545454543,0.1911677153348601,0.020376347774894214,0.030679984623338683,0.1401113829366272,0.05871212410516412
0.04454545454545454,27.27272727272727,0.19763610747293775,0.020376347774894214,0.030679984623338683,0.14657977507470485,0.0649289574678828
0.04454545454545454,30.0,0.20410449961101537,0.020376347774894214,0.030679984623338683,0.15304816721278247,0.07114579083060148
0.057727272727272724,0.0,0.1397436381957307,0.022910467464143106,0.031604219988027316,0.0852289507435603,0.006235446662965162
0.057727272727272724,2.727272727272727,0.14487300665848302,0.022910467464143106,0.031604219988027316,0.09035831920631261,0.010430736058722587
0.057727272727272724,5.454545454545454,0.15049311522595013,0.022910467464143106,0.031604219988027316,0.09597842777377971,0.01579751677028573
0.057727272727272724,8.181818181818182,0.15636504306910942,0.022910467464143106,0.031604219988027316,0.10185035561693902,0.0215912470454767
0.057727272727272724,10.909090909090908,0.16261985751156308,0.022910467464143106,0.031604219988027316,0.10810517005939266,0.02773790973373204
0.057727272727272724,13.636363636363635,0.16887467195401673,0.022910467464143106,0.031604219988027316,0.1143599845018463,0.03388457242198738
0.057727272727272724,16.363636363636363,0.17522198333681682,0.022910467464143106,0.031604219988027316,0.12070729588464642,0.04006162478607643
0.057727272727272724,19.09090909090909,0.18169037547489444,0.022910467464143106,0.031604219988027316,0.12717568802272403,0.04627845797846964
0.057727272727272724,21.818181818181817,0.1881587676129721,0.022910467464143106,0.031604219988027316,0.13364408016080168,0.052495291170862865
0.057727272727272724,24.545454545454543,0.19462715975104974,0.022910467464143106,0.031604219988027316,0.14011247229887933,0.05871212436325608
0.057727272727272724,27.27272727272727,0.20109555188912734,0.022910467464143106,0.031604219988027316,0.14658086443695692,0.06492895755564929
0.057727272727272724,30.0,0.207563944027205,0.022910467464143106,0.031604219988027316,0.15304925657503457,0.07114579074804252
0.07090909090909091,0.0,0.143203083560108,0.025444587153392005,0.03252845535271595,0.08523004105400005,0.006235447375159439
0.07090909090909091,2.727272727272727,0.14833245215709487,0.025444587153392005,0.03252845535271595,0.0903594096509869,0.010430735364622839
0.07090909090909091,5.454545454545454,0.15395256020773845,0.025444587153392005,0.03252845535271595,0.09597951770163049,0.015797516545063475
0.07090909090909091,8.181818181818182,0.15982448725211976,0.025444587153392005,0.03252845535271595,0.1018514447460118,0.021591246936161188
0.07090909090909091,10.909090909090908,0.16607930178541364,0.025444587153392005,0.03252845535271595,0.10810625927930567,0.027737909995347528
0.07090909090909091,13.636363636363635,0.17233411631870751,0.025444587153392005,0.03252845535271595,0.11436107381259955,0.03388457305453387
0.07090909090909091,16.363636363636363,0.1786814277530065,0.025444587153392005,0.03252845535271595,0.12070838524689853,0.040061625555144774
