subtest,cell,arc,lut,border,eps,v_inside,v_outside,rel_jump
C_clamp_transition,NAND2_X1,A1->ZN,cell_rise,load_high,1e-09,0.19994105838509718,0.19994105852514543,7.004476809672328e-10
C_clamp_transition,NAND2_X1,A1->ZN,cell_rise,load_high,1e-12,0.19994105852500538,0.19994105852514543,7.004796092887026e-13
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_low,0.001,0.0683020623814761,0.06837712569811306,0.0010977840304135262
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_low,1e-06,0.0683020623814761,0.06830213744479274,1.0989892769669716e-06
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_low,1e-09,0.0683020623814761,0.06830206245653941,1.098990483944315e-09
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_low,1e-12,0.0683020623814761,0.06830206238155116,1.0990144606928288e-12
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_high,0.001,0.13442353936318338,0.1344694663260149,0.0003415419432108319
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_high,1e-06,0.13446942039905208,0.1344694663260149,3.415419430964819e-07
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_high,1e-09,0.13446946628008793,0.1344694663260149,3.415418974803106e-10
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,slew_high,1e-12,0.13446946632596896,0.1344694663260149,3.4160526474089997e-13
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_low,0.001,0.012151883221308925,0.012503349691705188,0.028109784902635243
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_low,1e-06,0.012151883221308925,0.012152234687779321,2.8921962044528913e-05
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_low,1e-09,0.012151883221308925,0.012151883572775395,2.8922797721504235e-08
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_low,1e-12,0.012151883221308925,0.012151883221660392,2.892285194699309e-11
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_high,0.001,0.16987297104113602,0.16999730239670596,0.0007313725207227116
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_high,1e-06,0.16999717806535042,0.16999730239670596,7.313725205721761e-07
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_high,1e-09,0.1699973022723746,0.16999730239670596,7.313724924896186e-10
C_clamp_transition,NAND2_X1,A1->ZN,cell_fall,load_high,1e-12,0.16999730239658165,0.16999730239670596,7.312893877121358e-13
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_low,0.001,0.07210123655081137,0.07210014574362286,1.5128827752309373e-05
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_low,1e-06,0.07210123655081137,0.07210123546000419,1.512882764394515e-08
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_low,1e-09,0.07210123655081137,0.07210123654972056,1.5128839000053863e-11
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_low,1e-12,0.07210123655081137,0.07210123655081029,1.501316067230953e-14
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_high,0.001,0.10081230030264997,0.10086485164274354,0.0005210074593646306
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_high,1e-06,0.10086479909140345,0.10086485164274354,5.210074594180147e-07
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_high,1e-09,0.10086485159019219,0.10086485164274354,5.210075789819402e-10
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,slew_high,1e-12,0.10086485164269099,0.10086485164274354,5.21045553255164e-13
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_low,0.001,0.02081105003765758,0.020989564492492365,0.008504914663600446
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_low,1e-06,0.02081105003765758,0.020811228552112416,8.577795125806443e-06
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_low,1e-09,0.02081105003765758,0.020811050216172036,8.577868720451062e-09
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_low,1e-12,0.02081105003765758,0.020811050037836093,8.577820614256277e-12
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_high,0.001,0.1394619673744203,0.13958694722614154,0.0008953548609295785
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_high,1e-06,0.13958682224628982,0.13958694722614154,8.953548609047234e-07
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_high,1e-09,0.1395869471011617,0.13958694722614154,8.953547199266198e-10
C_clamp_transition,NAND2_X1,A1->ZN,rise_transition,load_high,1e-12,0.13958694722601658,0.13958694722614154,8.951811319372415e-13
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_low,0.001,0.056854721479904585,0.056854624816090965,1.7001897310205642e-06
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_low,1e-06,0.056854721479904585,0.056854721383240776,1.7001896480292536e-09
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_low,1e-09,0.056854721479904585,0.056854721479807906,1.7004675468740272e-12
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_low,1e-12,0.056854721479904585,0.05685472147990449,1.708644631898111e-15
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_high,0.001,0.08967821981931298,0.08972684173109062,0.0005418881445014748
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_high,1e-06,0.08972679310917885,0.08972684173109062,5.418881444672934e-07
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_high,1e-09,0.08972684168246872,0.08972684173109062,5.418879928935637e-10
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,slew_high,1e-12,0.08972684173104198,0.08972684173109062,5.421080841357106e-13
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_low,0.001,0.019636155350336595,0.019787834321550693,0.007665263856030259
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_low,1e-06,0.019636155350336595,0.019636307029307805,7.724414320016947e-06
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_low,1e-09,0.019636155350336595,0.019636155502015567,7.724473940461742e-09
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_low,1e-12,0.019636155350336595,0.019636155350488276,7.724564640332627e-12
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_high,0.001,0.11107842675479841,0.11116992657060365,0.0008230626629687163
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_high,1e-06,0.11116983507078784,0.11116992657060365,8.230626629888146e-07
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_high,1e-09,0.11116992647910381,0.11116992657060365,8.230628400034419e-10
C_clamp_transition,NAND2_X1,A1->ZN,fall_transition,load_high,1e-12,0.11116992657051215,0.11116992657060365,8.230306328286701e-13
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_low,0.001,0.08083631200431964,0.08092890397713394,0.001144114998029205
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_low,1e-06,0.08083631200431964,0.08083640459629247,1.1454241848257308e-06
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_low,1e-09,0.08083631200431964,0.08083631209691161,1.145425531564103e-09
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_low,1e-12,0.08083631200431964,0.08083631200441223,1.1454332583688893e-12
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_high,0.001,0.17860161007143782,0.17868792525196778,0.0004830498782066139
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_high,1e-06,0.17868783893678722,0.17868792525196778,4.830498783667591e-07
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_high,1e-09,0.17868792516565257,0.17868792525196778,4.830500150570615e-10
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,slew_high,1e-12,0.17868792525188143,0.17868792525196778,4.83231285037659e-13
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_low,0.001,0.03652863091744935,0.03685641905801933,0.008893651335306643
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_low,1e-06,0.03652863091744935,0.03652895870558992,8.973377621024064e-06
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_low,1e-09,0.03652863091744935,0.036528631245237496,8.97345815257958e-09
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_low,1e-12,0.03652863091744935,0.03652863091777714,8.973410743602548e-12
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_high,0.001,0.20213734286962126,0.20227702163398142,0.0006905320398325334
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_high,1e-06,0.20227688195521704,0.20227702163398142,6.905320399708468e-07
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_high,1e-09,0.20227702149430266,0.20227702163398142,6.905320605531962e-10
C_clamp_transition,NAND2_X1,A2->ZN,cell_rise,load_high,1e-12,0.20227702163384173,0.20227702163398142,6.906064314424953e-13
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_low,0.001,0.06960016792666048,0.06967902771349191,0.0011317578533915785
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_low,1e-06,0.06960016792666048,0.06960024678644731,1.1330388968517332e-06
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_low,1e-09,0.06960016792666048,0.06960016800552024,1.1330398790606592e-09
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_low,1e-12,0.06960016792666048,0.06960016792673933,1.1329511504484084e-12
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_high,0.001,0.12313291661309436,0.12317420698150844,0.0003352192754143336
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_high,1e-06,0.12317416569114002,0.12317420698150844,3.352192754303324e-07
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_high,1e-09,0.12317420694021808,0.12317420698150844,3.3521920726621083e-10
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,slew_high,1e-12,0.12317420698146717,0.12317420698150844,3.350745415932432e-13
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_low,0.001,0.01350204226481794,0.013826651746994253,0.023477085278211258
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_low,1e-06,0.01350204226481794,0.013502366874300117,2.4040931874977134e-05
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_low,1e-09,0.01350204226481794,0.013502042589427424,2.404150936721857e-08
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_low,1e-12,0.01350204226481794,0.01350204226514255,2.4041557867152247e-11
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_high,0.001,0.16325409041303196,0.16337956727673614,0.0007680082999096291
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_high,1e-06,0.1633794417998724,0.16337956727673614,7.680083000839301e-07
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_high,1e-09,0.16337956715125926,0.16337956727673614,7.680083928405981e-10
C_clamp_transition,NAND2_X1,A2->ZN,cell_fall,load_high,1e-12,0.16337956727661065,0.16337956727673614,7.680455974382178e-13
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_low,0.001,0.07362483044558331,0.07362492500965773,1.2844029981125089e-06
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_low,1e-06,0.07362483044558331,0.0736248305401474,1.2844048940246927e-09
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_low,1e-09,0.07362483044558331,0.07362483044567789,1.2845818908885194e-12
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_low,1e-12,0.07362483044558331,0.0736248304455834,1.3194531527852054e-15
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_high,0.001,0.10118858892697423,0.10124007214418568,0.0005085260818278166
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_high,1e-06,0.10124002066096846,0.10124007214418568,5.085260818841556e-07
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_high,1e-09,0.10124007209270246,0.10124007214418568,5.085261139604104e-10
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,slew_high,1e-12,0.1012400721441342,0.10124007214418568,5.084223459054494e-13
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_low,0.001,0.02021622209054351,0.02041551970792947,0.009762064362659913
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_low,1e-06,0.02021622209054351,0.02021642138816089,9.858204553362685e-06
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_low,1e-09,0.02021622209054351,0.02021622228984113,9.858301774506432e-09
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_low,1e-12,0.02021622209054351,0.020216222090742808,9.858365713111362e-12
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_high,0.001,0.14101980088792726,0.14114572724282698,0.0008921726315035776
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_high,1e-06,0.14114560131647208,0.14114572724282698,8.921726314996448e-07
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_high,1e-09,0.14114572711690063,0.14114572724282698,8.921726157680594e-10
C_clamp_transition,NAND2_X1,A2->ZN,rise_transition,load_high,1e-12,0.14114572724270108,0.14114572724282698,8.919808870720948e-13
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_low,0.001,0.05685190176369346,0.056852021941896314,2.113877374095179e-06
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_low,1e-06,0.05685190176369346,0.05685190188387167,2.113881922695785e-09
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_low,1e-09,0.05685190176369346,0.05685190176381364,2.113942342948483e-12
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_low,1e-12,0.05685190176369346,0.056851901763693584,2.1969377698125317e-15
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_high,0.001,0.07381378053130747,0.07384074941597257,0.00036523037588881245
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_high,1e-06,0.0738407224470879,0.07384074941597257,3.6523037591625204e-07
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_high,1e-09,0.07384074938900369,0.07384074941597257,3.652303866289535e-10
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,slew_high,1e-12,0.0738407494159456,0.07384074941597257,3.653595028730244e-13
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_low,0.001,0.015204074455301086,0.015320110436287688,0.00757409559605752
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_low,1e-06,0.015204074455301086,0.015204190491282073,7.631842093367532e-06
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_low,1e-09,0.015204074455301086,0.01520407457133707,7.631900406770018e-09
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_low,1e-12,0.015204074455301086,0.015204074455417124,7.631992882685546e-12
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_high,0.001,0.11052802574625978,0.110627280963219,0.0008972038008619316
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_high,1e-06,0.11062718170800204,0.110627280963219,8.972038008877736e-07
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_high,1e-09,0.11062728086396377,0.110627280963219,8.972039100260919e-10
C_clamp_transition,NAND2_X1,A2->ZN,fall_transition,load_high,1e-12,0.11062728096311975,0.110627280963219,8.971922435162139e-13
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_low,0.001,0.15193931839683844,0.15202187513474735,0.0005430582791834161
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_low,1e-06,0.15193931839683844,0.15193940095357636,5.433530565475332e-07
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_low,1e-09,0.15193931839683844,0.15193931847939518,5.433533600707486e-10
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_low,1e-12,0.15193931839683844,0.151939318396921,5.434593120971202e-13
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_high,0.001,0.17442756472398754,0.17443233043754322,2.7321274351620698e-05
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_high,1e-06,0.17443232567182967,0.17443233043754322,2.732127429624713e-08
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_high,1e-09,0.17443233043277753,0.17443233043754322,2.7321126951641028e-11
C_clamp_transition,DFF_X1,CK->Q,cell_rise,slew_high,1e-12,0.17443233043753845,0.17443233043754322,2.7368544546261878e-14
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_low,0.001,0.1017726567172356,0.10191011033850542,0.0013487731571799496
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_low,1e-06,0.1017726567172356,0.10177279417085687,1.350592979160504e-06
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_low,1e-09,0.1017726567172356,0.10177265685468921,1.3505947685773349e-09
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_low,1e-12,0.1017726567172356,0.10177265671737305,1.350652450963651e-12
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_high,0.001,0.2429370157384545,0.24308143963772602,0.0005941379131486291
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_high,1e-06,0.24308129521382676,0.24308143963772602,5.941379130868565e-07
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_high,1e-09,0.24308143949330213,0.24308143963772602,5.941378730089013e-10
C_clamp_transition,DFF_X1,CK->Q,cell_rise,load_high,1e-12,0.24308143963758155,0.24308143963772602,5.943183950804906e-13
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_low,0.001,0.11764147672333278,0.11772380808216708,0.0006993603093168389
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_low,1e-06,0.11764147672333278,0.11764155905469163,6.998492668497875e-07
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_low,1e-09,0.11764147672333278,0.11764147680566414,6.998497994431501e-10
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_low,1e-12,0.11764147672333278,0.11764147672341511,6.99896986649905e-13
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_high,0.001,0.14008034183403095,0.14008345866227565,2.224979504687132e-05
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_high,1e-06,0.14008345554544738,0.14008345866227565,2.2249795211126064e-08
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_high,1e-09,0.1400834586591588,0.14008345866227565,2.224987981519639e-11
C_clamp_transition,DFF_X1,CK->Q,cell_fall,slew_high,1e-12,0.1400834586622725,0.14008345866227565,2.2389367556432926e-14
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_low,0.001,0.09615802016698896,0.09628204738788895,0.001288165595402498
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_low,1e-06,0.09615802016698896,0.09615814419420986,1.2898254426149382e-06
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_low,1e-09,0.09615802016698896,0.0961580202910162,1.2898272297309075e-09
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_low,1e-12,0.09615802016698896,0.09615802016711299,1.2898122218291665e-12
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_high,0.001,0.17360841832201218,0.173681559022633,0.00042111955369585026
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_high,1e-06,0.17368148588193238,0.173681559022633,4.211195536172251e-07
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_high,1e-09,0.17368155894949228,0.173681559022633,4.211196405523794e-10
C_clamp_transition,DFF_X1,CK->Q,cell_fall,load_high,1e-12,0.17368155902255983,0.173681559022633,4.2125196097107596e-13
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_low,0.001,0.07239557188963609,0.07239554325706425,3.9550170119408065e-07
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_low,1e-06,0.07239557188963609,0.07239557186100352,3.9550165557093806e-10
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_low,1e-09,0.07239557188963609,0.07239557188960746,3.954644669589216e-13
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_low,1e-12,0.07239557188963609,0.07239557188963607,3.8338775274737915e-16
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_high,0.001,0.07239486979695395,0.07239487008353038,3.9585184547332495e-09
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_high,1e-06,0.0723948700832438,0.07239487008353038,3.958516921167372e-12
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_high,1e-09,0.0723948700835301,0.07239487008353038,3.833914693624573e-15
C_clamp_transition,DFF_X1,CK->Q,rise_transition,slew_high,1e-12,0.07239487008353039,0.07239487008353038,1.9169573468122862e-16
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_low,0.001,0.006246127880462656,0.006353226479815236,0.016857355816425282
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_low,1e-06,0.006246127880462656,0.0062462349790620075,1.7146104767245706e-05
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_low,1e-09,0.006246127880462656,0.006246127987561256,1.714639856356781e-08
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_low,1e-12,0.006246127880462656,0.006246127880569754,1.7146360114241994e-11
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_high,0.001,0.14112976406253835,0.14126751374895716,0.0009750981153642632
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_high,1e-06,0.14126737599927075,0.14126751374895716,9.750981152839047e-07
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_high,1e-09,0.14126751361120748,0.14126751374895716,9.750980188145378e-10
C_clamp_transition,DFF_X1,CK->Q,rise_transition,load_high,1e-12,0.1412675137488194,0.14126751374895716,9.751068602025508e-13
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_low,0.001,0.034410210128081674,0.034410111605951,2.8631656217512412e-06
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_low,1e-06,0.034410210128081674,0.03441021002955954,2.863165744355767e-09
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_low,1e-09,0.034410210128081674,0.03441021012798315,2.8632593109675208e-12
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_low,1e-12,0.034410210128081674,0.03441021012808157,3.0247827075507298e-15
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_high,0.001,0.03440486546121483,0.03440484450624074,6.09070077977606e-07
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_high,1e-06,0.03440484452719571,0.03440484450624074,6.0907024043572e-10
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_high,1e-09,0.03440484450626169,0.03440484450624074,6.088828767147396e-13
C_clamp_transition,DFF_X1,CK->Q,fall_transition,slew_high,1e-12,0.034404844506240755,0.03440484450624074,4.033672585062008e-16
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_low,0.001,0.005101587793348506,0.005163601193725012,0.012009719195949283
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_low,1e-06,0.005101587793348506,0.005101649806748883,1.2155558049982961e-05
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_low,1e-09,0.005101587793348506,0.0051015878553619075,1.2155705854069751e-08
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_low,1e-12,0.005101587793348506,0.00510158779341052,1.2155776729169913e-11
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_high,0.001,0.06586750187521519,0.06593054225437993,0.0009561635170769987
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_high,1e-06,0.06593047921400078,0.06593054225437993,9.561635168980813e-07
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_high,1e-09,0.06593054219133954,0.06593054225437993,9.561637170750517e-10
C_clamp_transition,DFF_X1,CK->Q,fall_transition,load_high,1e-12,0.06593054225431688,0.06593054225437993,9.56260753440303e-13
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_low,0.001,0.13439942078477307,0.13448180874701368,0.0006126327642989808
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_low,1e-06,0.13439942078477307,0.1343995031727353,6.130079374204896e-07
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_low,1e-09,0.13439942078477307,0.13439942086716103,6.130082781290531e-10
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_low,1e-12,0.13439942078477307,0.13439942078485548,6.131447853091345e-13
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_high,0.001,0.15683630689079955,0.1568394207847731,1.985402622601012e-05
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_high,1e-06,0.1568394176708791,0.1568394207847731,1.985402624176028e-08
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_high,1e-09,0.1568394207816592,0.1568394207847731,1.9854052079104107e-11
C_clamp_transition,DFF_X1,CK->QN,cell_rise,slew_high,1e-12,0.15683942078477,0.1568394207847731,1.9643460030132417e-14
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_low,0.001,0.07741938196028941,0.07762486289668177,0.0026471020846227365
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_low,1e-06,0.07741938196028941,0.0774195874412258,2.654120787546817e-06
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_low,1e-09,0.07741938196028941,0.07741938216577036,2.6541280225962032e-09
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_low,1e-12,0.07741938196028941,0.0774193819604949,2.654224289405514e-12
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_high,0.001,0.22573645473275766,0.2258804642318354,0.0006375473840443237
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_high,1e-06,0.22588032022233628,0.2258804642318354,6.375473841581081e-07
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_high,1e-09,0.2258804640878259,0.2258804642318354,6.375473826835809e-10
C_clamp_transition,DFF_X1,CK->QN,cell_rise,load_high,1e-12,0.22588046423169134,0.2258804642318354,6.377330502440661e-13
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_low,0.001,0.11336138030415349,0.11344404521339496,0.0007286844283979153
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_low,1e-06,0.11336138030415349,0.11336146296906274,7.292152649237495e-07
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_low,1e-09,0.11336138030415349,0.11336138038681841,7.292158607854522e-10
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_low,1e-12,0.11336138030415349,0.11336138030423613,7.290157033527835e-13
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_high,0.001,0.1359316815536667,0.1359365804848006,3.603835786087875e-05
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_high,1e-06,0.13593657558586947,0.1359365804848006,3.603835777246867e-08
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_high,1e-09,0.13593658047990168,0.1359365804848006,3.6038236285173394e-11
C_clamp_transition,DFF_X1,CK->QN,cell_fall,slew_high,1e-12,0.1359365804847957,0.1359365804848006,3.593573776042491e-14
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_low,0.001,0.07802058182392246,0.07821983338567315,0.002547327872308922
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_low,1e-06,0.07802058182392246,0.07802078107548421,2.5538268010565307e-06
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_low,1e-09,0.07802058182392246,0.07802058202317404,2.5538334681306057e-09
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_low,1e-12,0.07802058182392246,0.07802058182412171,2.5537287072011023e-12
C_clamp_transition,DFF_X1,CK->QN,cell_fall,load_high,0.001,0.17049868055693734,0.1705751827632474,0.0004484955259654678
