cell,arc,lut,input_slew_ns,output_load_fF,bilinear,linear_1d_nearest,linear_1d_row0,rel_error_nearest,rel_error_row0
INV_X1,A->ZN,cell_rise,0.005829321990313708,6.799510258690762,0.023584914673273144,0.023021340122847733,0.021491173419443284,0.02389555180642921,0.08877459523746022
INV_X1,A->ZN,cell_rise,0.08395952637604442,4.1148185089016565,0.0448260650391331,0.043505374147105674,0.014980939333557968,0.029462565828039158,0.665798474158291
INV_X1,A->ZN,cell_rise,0.07291271282092146,1.43156840954669,0.02887688113953209,0.029949808004071255,0.008326382735585,0.03715521975364371,0.711659209477914
INV_X1,A->ZN,cell_rise,0.008570097729141819,1.9917449750890326,0.013173199543571643,0.011262334868202337,0.009757184455309565,0.14505699006903633,0.25931551989046203
INV_X1,A->ZN,cell_rise,0.0051529291794654404,5.2373884615743735,0.019436275506905396,0.019213482269616527,0.0177031115048155,0.011462753612939535,0.08917161116974964
INV_X1,A->ZN,cell_rise,0.0389365693620245,3.4480581605696616,0.02980589813337013,0.030601703696949,0.013349550517193835,0.02669960019382535,0.5521171528715679
INV_X1,A->ZN,cell_rise,0.0024043104679998127,0.40833084058217495,0.006275820308232658,0.00569480468133335,0.00569480468133335,0.0925800291217911,0.0925800291217911
INV_X1,A->ZN,cell_rise,0.0032736521313028355,24.98651436957891,0.06619279179146993,0.06686512851074276,0.06521933544088326,0.01015724977110685,0.014706380018739666
INV_X1,A->ZN,cell_rise,0.0012189672929910748,35.71420065721894,0.0909879837354326,0.0909667230772999,0.0909667230772999,0.000233664460512899,0.000233664460512899
INV_X1,A->ZN,cell_rise,0.06653517777506218,0.7489127046666099,0.02363344763455444,0.025787338419382796,0.0065707183365636915,0.0911373921458313,0.7219737704728002
INV_X1,A->ZN,cell_rise,0.035566489249477126,6.2114773605439355,0.03685003231187005,0.03946239824237205,0.020065225052209645,0.07089182197706,0.45548962121951025
INV_X1,A->ZN,cell_rise,0.043739300382192016,0.6369486046492049,0.0188116272120114,0.0183063751424119,0.006282767349025178,0.02685849894350922,0.6660168055523887
INV_X1,A->ZN,cell_rise,0.06445350520868885,11.36717028394577,0.06337200040650649,0.06945030529019683,0.03249887526175568,0.09591467595626456,0.4871729619818191
INV_X1,A->ZN,cell_rise,0.012364203755519602,1.539822017175021,0.013694650910465839,0.015930652173475,0.00860479102195839,0.1632755210503648,0.37166773521898494
INV_X1,A->ZN,cell_rise,0.021721241627687893,10.646154445692552,0.04095781312247559,0.03856011029830673,0.03076355528530627,0.0585407921316268,0.24889653670437845
INV_X1,A->ZN,cell_rise,0.0024048596564890303,15.039316706730938,0.041894928965984554,0.04133689060874783,0.04133689060874783,0.013319949955991265,0.013319949955991265
INV_X1,A->ZN,cell_rise,0.0021124610591977664,18.60858034017694,0.05033605799684129,0.049906958696241566,0.049906958696241566,0.00852469020570995,0.00852469020570995
INV_X1,A->ZN,cell_rise,0.036220628067091906,0.6342359126054504,0.017176280854210878,0.018293011514297276,0.006275790806072879,0.06501585934493058,0.6346245814597095
INV_X1,A->ZN,cell_rise,0.013161554847365692,39.52918155976993,0.10591435384787456,0.10787945014991838,0.10012013936710971,0.018553635372843796,0.054706602743260994
INV_X1,A->ZN,cell_rise,0.0213341051413965,1.1862802358476126,0.01577945121085404,0.014674699422098076,0.00769554685303704,0.0700120539043873,0.5123057988389617
INV_X1,A->ZN,cell_rise,0.05945601279191052,0.4426854154075767,0.0206231074903436,0.017349369711823652,0.005783158303127322,0.15874124595688682,0.7195787150003857
INV_X1,A->ZN,cell_rise,0.030471804516653652,6.2374554776177575,0.03446534989354744,0.03954301148874501,0.020128220598448578,0.14732656453164894,0.41598676175874366
INV_X1,A->ZN,cell_rise,0.0200955721789703,2.4356389200846444,0.019618166479106525,0.018641647318510216,0.010852161524099808,0.04977627046015276,0.4468310004577935
INV_X1,A->ZN,cell_rise,0.020684281173202455,25.43736704316158,0.07587225646630372,0.07404941075847116,0.06630175899095471,0.0240251943560176,0.12613961836761034
INV_X1,A->ZN,cell_rise,0.005582951847829591,22.78500097384173,0.06199277187400845,0.061571752135701444,0.059933861748540276,0.006791432703842806,0.03321209978564305
